date,cheveux,age,exp,salaire,sexe,diplome,specialite,note,dispo,embauche
01/01/2012,blond,30.0,13.0,37116.0,M,master,forage,72.43,oui,0
12/03/2012,brun,31.0,13.0,43852.0,F,licence,detective,78.87,oui,0
05/11/2010,blond,57.0,11.0,36096.0,F,bac,geologie,62.65,non,0
11/06/2014,blond,46.0,8.0,35669.0,M,bac,geologie,55.36,non,0
15/08/2013,brun,16.0,6.0,38783.0,M,licence,geologie,64.14,non,0
21/09/2013,chatain,38.0,7.0,34474.0,F,doctorat,archeologie,,oui,0
31/10/2014,brun,34.0,10.0,38235.0,M,licence,geologie,43.11,non,0
30/09/2013,brun,32.0,10.0,31130.0,F,master,detective,68.84,oui,0
18/04/2013,brun,23.0,9.0,29462.0,M,master,geologie,70.37,non,0
13/01/2011,brun,35.0,16.0,37983.0,F,licence,detective,69.99,non,0
15/09/2014,brun,30.0,10.0,36264.0,F,licence,geologie,65.51,non,0
13/07/2013,blond,40.0,4.0,40076.0,M,licence,forage,52.96,oui,0
07/10/2011,brun,44.0,10.0,23981.0,M,doctorat,geologie,103.77,non,0
19/10/2010,blond,39.0,9.0,34842.0,M,licence,detective,83.62,oui,0
20/02/2012,chatain,42.0,11.0,37560.0,F,doctorat,archeologie,105.24,oui,0
25/04/2014,chatain,22.0,8.0,33551.0,F,doctorat,archeologie,77.13,oui,0
01/10/2011,brun,32.0,11.0,33470.0,F,master,detective,93.24,oui,0
22/08/2012,chatain,35.0,9.0,36072.0,M,master,geologie,82.98,oui,0
13/12/2010,blond,38.0,9.0,35400.0,M,licence,archeologie,89.29,oui,1
10/02/2013,blond,35.0,11.0,25808.0,M,master,geologie,88.54,non,0
07/07/2010,,41.0,10.0,33221.0,F,licence,detective,82.1,oui,0
12/09/2012,chatain,35.0,4.0,40585.0,M,licence,geologie,54.78,non,0
01/04/2010,chatain,29.0,10.0,29283.0,M,doctorat,geologie,50.38,non,1
27/07/2011,chatain,37.0,6.0,41733.0,F,master,geologie,69.21,non,0
25/06/2012,blond,28.0,11.0,26654.0,F,,detective,95.55,oui,0
26/08/2012,brun,23.0,9.0,32689.0,M,licence,geologie,67.23,non,0
15/04/2010,brun,48.0,4.0,35800.0,F,master,detective,107.34,oui,0
15/04/2013,chatain,42.0, ,33105.0,M,doctorat,detective,84.91,oui,0
22/10/2010,chatain,24.0,5.0,41394.0,F,master,geologie,75.7,oui,0
10/09/2010,chatain,18.0,11.0,42268.0,F,licence,detective,62.07,non,0
20/08/2011,brun,29.0,13.0,39949.0,F,master,archeologie,79.18,oui,0
29/09/2011,chatain,31.0,7.0,33989.0,F,master,geologie,76.71,non,0
24/07/2011,brun,36.0,7.0,38067.0,F,master,archeologie,92.08,oui,0
19/08/2013,brun,29.0,7.0,35766.0,M,licence,geologie,53.19,non,0
04/08/2014,chatain,40.0,12.0,38948.0,F,licence,detective,46.59,non,1
16/02/2010,chatain,34.0,9.0,37710.0,F,master,forage,56.97,oui,1
22/08/2010,roux,46.0,12.0,35817.0,M,bac,geologie,67.42,non,0
21/02/2012,brun,16.0,5.0,43233.0,F,licence,detective,55.6,non,0
09/11/2014,chatain,45.0,9.0,43682.0,M,master,geologie,57.03,oui,0
18/06/2011,chatain,54.0,5.0,38973.0,F,master,forage,68.09,non,0
27/11/2010,blond,36.0,12.0,35810.0,F,licence,geologie,75.44,non,1
28/01/2013,blond,25.0,8.0,16058.0,F,master,geologie,102.79,non,0
08/05/2010,brun,27.0,6.0,43046.0,M,licence,forage,64.63,non,0
24/10/2013,brun,40.0,8.0,40571.0,M,licence,geologie,57.03,non,0
18/06/2013,blond,32.0,9.0,40561.0,F,bac,geologie,62.92,non,0
14/12/2011,chatain,44.0,12.0,36182.0,F,doctorat,forage,92.16,oui,0
24/01/2013,chatain,41.0,11.0,42887.0,M,licence,geologie,51.7,non,0
16/09/2010,roux,43.0,7.0,33459.0,M,licence,forage,78.61,non,0
22/05/2012,brun,38.0,9.0,38213.0,F,bac,detective,76.1,non,1
12/02/2013,chatain,37.0,10.0,35254.0,M,master,geologie,85.1,non,0
10/01/2013,chatain,28.0,12.0,29569.0,F,doctorat,geologie,115.94,oui,0
23/08/2010,chatain,33.0,11.0,33306.0,F,doctorat,geologie,109.98,oui,0
10/02/2012,brun,33.0,12.0,30548.0,M,licence,geologie,51.33,non,0
04/12/2011,chatain,39.0,6.0,30900.0,F,bac,archeologie,58.0,non,1
06/08/2013,brun,45.0,9.0,39875.0,M,licence,geologie,35.47,non,0
17/11/2012,roux,40.0,10.0,35035.0,M,bac,geologie,50.85,non,0
30/01/2013,chatain,33.0,10.0,37648.0,M,master,forage,42.32,oui,0
18/04/2010,blond,44.0,8.0,26195.0,M,doctorat,geologie,93.29,oui,0
25/09/2012,roux,29.0,4.0,34765.0,M,bac,geologie,47.42,non,0
02/09/2013,brun,30.0,11.0,37978.0,F,master,detective,80.19,oui,0
11/07/2014,brun,45.0,7.0,39406.0,M,licence,forage,74.4,non,1
12/05/2014,chatain,29.0,1.0,36440.0,M,master,forage,67.48,oui,0
19/02/2014,blond,32.0,11.0,40684.0,M,bac,detective,60.56,oui,0
01/01/2010,blond,22.0,8.0,35554.0,M,master,geologie,72.41,oui,0
22/01/2012,roux,25.0,4.0,33386.0,M,bac,geologie,75.33,non,0
04/11/2013,brun,32.0,8.0,33491.0,F,licence,forage,65.16,non,0
07/05/2013,chatain,41.0,10.0,43076.0,M,licence,forage,53.32,non,0
19/09/2013,brun,33.0,8.0,31018.0,F,master,geologie,93.21,non,0
26/05/2010,blond,15.0,9.0,38841.0,M,licence,forage,87.05,oui,1
06/08/2012,chatain,20.0,11.0,37013.0,F,master,geologie,83.27,non,0
31/12/2013,blond,54.0,7.0,42594.0,M,licence,forage,60.34,oui,0
07/09/2014,brun,32.0,6.0,34567.0,M,licence,geologie,75.49,non,0
22/10/2011,chatain,29.0,8.0,41392.0,M,licence,geologie,49.33,non,0
18/08/2013,blond,32.0,7.0,32696.0,M,licence,geologie,69.03,non,0
09/03/2012,brun,45.0,14.0,39995.0,M,licence,geologie,64.37,oui,0
10/06/2011,blond,23.0,7.0,34918.0,M,bac,geologie,63.82,non,0
15/01/2010,blond,22.0,12.0,30345.0,M,master,forage,74.17,oui,0
09/11/2010,brun,21.0,12.0,40723.0,F,bac,forage,45.3,non,0
17/07/2010,blond,37.0,11.0,27927.0,M,licence,geologie,55.44,non,0
06/01/2010,blond,35.0,10.0,39371.0,M,licence,detective,75.63,oui,0
23/09/2013,chatain,39.0,6.0,38085.0,F,master,detective,67.03,oui,0
24/03/2013,chatain,31.0,11.0,39284.0,M,master,forage,72.83,oui,0
20/08/2014,chatain,32.0,9.0,45745.0,F,licence,detective,69.8,oui,0
10/04/2010,chatain,38.0,11.0,31453.0,M,doctorat,geologie,91.87,oui,0
06/01/2014,chatain,25.0,6.0,33622.0,F,doctorat,geologie,82.77,non,0
30/11/2012,blond,67.0,3.0,39924.0,M,master,forage,78.53,oui,0
07/07/2012,roux,38.0,16.0,33500.0,F,bac,forage,93.28,non,0
12/08/2012,chatain,18.0,14.0,42785.0,M,licence,detective,64.53,oui,0
23/03/2011,blond,28.0,13.0,36385.0,M,bac,geologie,63.85,non,0
16/09/2013,chatain,45.0,5.0,32298.0,F,master,detective,86.16,oui,0
27/12/2011,blond,38.0,10.0,27254.0,M,master,geologie,79.87,non,0
23/03/2011,blond,20.0,5.0,34582.0,M,master,detective,103.12,oui,0
03/05/2012,brun,25.0,16.0,27874.0,M,doctorat,geologie,82.33,non,1
28/12/2013,blond,26.0,14.0,32749.0,M,master,forage,74.42,oui,0
02/06/2012,blond,46.0,12.0,39436.0,M,licence,forage,84.98,oui,1
06/01/2011,brun,43.0,13.0,38264.0,F,licence,geologie,70.65,non,0
05/11/2011,chatain,28.0,9.0,43754.0,M,master,detective,60.25,oui,0
14/04/2010,brun,34.0,7.0,32244.0,M,doctorat,geologie,71.26,oui,1
09/07/2011,blond,42.0,10.0,28955.0,M,master,detective,79.18,non,0
28/04/2014,brun,40.0,11.0,42129.0,F,licence,forage,87.69,oui,0
02/12/2011,brun,43.0,11.0,28073.0,M,master,geologie,81.44,non,0
08/08/2010,blond,27.0,4.0,28223.0,M,master,geologie,72.45,non,0
05/11/2010,blond,33.0,4.0,32268.0,F,bac,geologie,85.35,non,0
27/03/2011,brun,29.0,12.0,32837.0,M,master,forage,93.12,oui,0
22/10/2014,chatain,43.0,10.0,32825.0,F,master,detective,76.81,oui,0
09/02/2011,brun,33.0,12.0,28903.0,F,bac,geologie,67.6,non,0
13/07/2011,blond,35.0,5.0,34395.0,M,licence,forage,71.29,non,0
02/05/2014,roux,29.0,13.0,28215.0,M,licence,geologie,87.39,non,0
07/07/2012,brun,41.0,12.0,32120.0,F,doctorat,detective,97.06,oui,0
22/02/2012,blond,38.0,10.0,38310.0,M,licence,forage,71.75,oui,0
28/07/2014,brun,42.0,7.0,35647.0,M,master,detective,78.63,oui,0
28/09/2013,brun,37.0,9.0,38556.0,M,master,geologie,53.26,oui,0
05/10/2014,brun,52.0,10.0,37481.0,F,bac,detective,76.43,non,1
15/03/2014,brun,34.0,12.0,34850.0,M,master,forage,66.28,oui,0
24/06/2010,brun,41.0,8.0,40559.0,F,licence,geologie,77.79,non,0
11/05/2012,chatain,28.0,10.0,35922.0,F,master,geologie,59.99,non,0
02/12/2010,blond,39.0,11.0,34442.0,M,master,geologie,92.76,oui,1
19/03/2013,chatain,29.0,10.0,32421.0,F,doctorat,detective,113.0,oui,0
11/07/2014,blond,40.0,11.0,28693.0,M,licence,geologie,93.67,non,0
20/01/2013,brun,48.0,13.0,34384.0,M,master,geologie,67.01,non,0
30/04/2010,chatain,34.0,9.0,36260.0,F,master,geologie,92.54,non,0
13/06/2010,roux,35.0,15.0,28551.0,M,licence,geologie,81.73,non,0
07/10/2014,chatain,41.0,11.0,33831.0,F,doctorat,detective,103.29,oui,0
18/10/2012,chatain,35.0,6.0,34774.0,F,doctorat,forage,104.39,oui,0
16/09/2014,blond,45.0,12.0,28870.0,M,master,forage,97.37,oui,0
22/06/2014,blond,35.0,9.0,31778.0,F,licence,detective,79.88,non,0
21/12/2013,roux,42.0,13.0,39005.0,M,bac,forage,72.39,oui,0
12/01/2012,brun,34.0,16.0,46893.0,M,bac,forage,32.97,non,0
10/02/2011,brun,45.0,10.0,39779.0,F,licence,forage,72.75,non,1
09/05/2013,chatain,31.0,13.0,40531.0,M,master,forage,91.77,oui,0
25/10/2012,chatain,35.0,10.0,25525.0,F,doctorat,geologie,114.42,oui,0
03/05/2012,blond,45.0,8.0,42717.0,M,licence,forage,52.81,oui,0
14/06/2011,brun,43.0,7.0,39071.0,F,licence,detective,85.12,oui,0
01/09/2010,chatain,46.0,11.0,33929.0,M,doctorat,detective,95.12,oui,0
31/08/2013,brun,,6.0,32815.0,F,master,detective,108.46,oui,0
10/02/2013,blond,43.0,10.0,30544.0,F,licence,geologie,85.15,non,0
18/04/2012,blond,32.0,11.0,30129.0,M,master,geologie,81.42,non,1
21/12/2011,blond,29.0,13.0,32881.0,M,master,geologie,86.32,non,0
19/03/2014,brun,33.0,11.0,30584.0,F,licence,geologie,71.81,non,0
11/01/2011,chatain,39.0,5.0,42452.0,M,master,detective,63.41,oui,0
19/01/2012,brun,37.0,8.0,30674.0,F,licence,geologie,63.88,non,0
11/02/2012,chatain,37.0,15.0,38591.0,M,master,geologie,73.79,oui,0
25/12/2010,brun,34.0,9.0,40065.0,M,licence,forage,57.51,non,0
14/01/2011,blond,39.0,14.0,30773.0,F,licence,forage,72.79,non,0
16/11/2010,blond,49.0,3.0,26048.0,M,doctorat,geologie,105.1,oui,0
19/07/2011,chatain,32.0,5.0,32103.0,F,master,forage,71.93,non,0
19/07/2014,chatain,26.0,16.0,34353.0,F,master,geologie,78.33,non,0
23/06/2011,brun,15.0,11.0,33422.0,F,master,archeologie,80.88,oui,0
08/06/2014,roux,35.0,13.0,33449.0,M,bac,geologie,57.74,non,0
03/11/2011,chatain,34.0,6.0,34270.0,M,doctorat,geologie,62.55,non,1
04/03/2012,blond,49.0,5.0,34907.0,F,licence,geologie,76.24,non,1
27/05/2012,roux,27.0,12.0,30418.0,M,licence,detective,87.06,oui,0
16/08/2011,brun,37.0,14.0,28444.0,M,doctorat,detective,85.03,oui,0
09/05/2012,chatain,42.0,6.0,31336.0,M,master,forage,70.66,non,1
15/04/2011,chatain,36.0,14.0,,F,master,forage,73.58,non,0
12/11/2011,brun,35.0,10.0,32676.0,M,master,geologie,90.01,oui,0
27/08/2014,brun,41.0,9.0,35794.0,M,master,detective,112.22,oui,0
24/06/2012,chatain,16.0,7.0,27504.0,F,doctorat,forage,96.76,non,0
12/04/2013,blond,47.0,11.0,32554.0,M,master,geologie,71.61,non,0
05/07/2011,blond,31.0,7.0,31479.0,M,licence,geologie,81.69,non,1
19/04/2012,roux,32.0,8.0,40579.0,M,bac,forage,73.18,oui,0
03/04/2010,roux,28.0,15.0,33153.0,F,bac,detective,76.63,non,0
28/02/2012,brun,36.0,12.0,32518.0,M,master,geologie,83.92,non,0
20/01/2014,blond,41.0,5.0,39366.0,M,licence,forage,75.12,oui,0
21/08/2014,brun,26.0,10.0,34384.0,M,master,geologie,92.27,oui,0
29/02/2012,blond,48.0,13.0,30522.0,F,licence,forage,76.87,non,0
26/01/2011,roux,39.0,10.0,28021.0,M,licence,geologie,65.85,non,0
25/10/2010,roux,28.0,11.0,42907.0,M,licence,detective,86.88,oui,0
04/07/2013,blond,44.0,14.0,34776.0,F,licence,geologie,93.51,non,0
02/08/2010,blond,27.0,9.0,29806.0,M,master,geologie,84.76,non,1
04/01/2012,blond,29.0,15.0,36216.0,M,licence,geologie,81.68,non,0
24/07/2014,chatain,53.0,13.0,29724.0,F,master,detective,81.82,non,0
17/08/2012,chatain,25.0,6.0,38282.0,F,doctorat,detective,85.3,oui,0
13/12/2013,brun,31.0,6.0,28692.0,F,master,forage,82.41,non,0
02/07/2013,chatain,38.0,7.0,31971.0,M,master,geologie,71.13,non,0
08/09/2011,chatain,39.0,12.0,30063.0,F,doctorat,archeologie,84.85,oui,0
08/07/2014,chatain,40.0,13.0,34516.0,F,master,detective,95.58,oui,0
22/09/2011,brun,29.0,10.0,39029.0,M,licence,forage,73.59,oui,1
25/05/2011,brun,23.0,11.0,39021.0,F,master,archeologie,88.55,oui,0
20/12/2014,roux,30.0,8.0,40986.0,M,bac,forage,55.54,non,0
27/06/2014,blond,27.0,7.0,35383.0,M,bac,geologie,64.55,non,0
25/11/2013,brun,25.0,7.0,36660.0,M,master,geologie,73.18,oui,0
22/10/2011,chatain,40.0,14.0,41547.0,M,master,forage,76.25,oui,0
31/12/2010,brun,42.0,9.0,31595.0,M,master,geologie,66.66,non,1
03/02/2011,chatain,38.0,9.0,38435.0,F,master,archeologie,,oui,0
26/10/2014,roux,30.0,8.0,36715.0,M,bac,geologie,67.06,non,0
28/06/2014,chatain,20.0,9.0,38503.0,F,bac,detective,55.52,non,1
02/12/2011,chatain,29.0,4.0,33986.0,F,master,forage,85.88,non,0
03/07/2011,chatain,46.0,14.0,35818.0,M,licence,geologie,34.86,non,0
28/07/2013,blond,35.0,11.0,36716.0,F,licence,archeologie,80.12,non,0
08/08/2013,blond,32.0,15.0,33150.0,M,licence,geologie,74.36,,0
03/10/2010,roux,35.0,9.0,39249.0,M,bac,,77.54,oui,0
18/10/2010,blond,28.0,7.0,28864.0,F,master,detective,87.95,oui,0
18/02/2011,blond,48.0,10.0,28257.0,M,licence,geologie,60.9,,0
22/02/2013,roux,38.0,7.0,29630.0,M,licence,geologie,75.59,non,0
07/05/2012,brun,47.0,7.0,32168.0,F,master,forage,87.59,oui,0
30/10/2010,chatain,47.0,11.0,29728.0,M,doctorat,geologie,71.96,non,0
16/01/2013,blond,30.0,7.0,42530.0,F,bac,geologie,48.86,non,1
11/03/2014,blond,35.0,7.0,32859.0,M,licence,geologie,78.08,non,1
06/12/2014,blond,29.0,12.0,37821.0,M,bac,geologie,57.6,non,1
29/05/2010,blond,31.0,9.0,33605.0,M,master,geologie,73.04,non,0
07/02/2011,brun,40.0,12.0,33452.0,F,master,detective,80.31,oui,0
02/06/2014,,43.0,10.0,29345.0,M,bac,geologie,66.17,non,0
29/10/2013,brun,29.0,13.0,41025.0,M,licence,detective,59.68,oui,0
12/08/2014,brun,30.0,7.0,27618.0,F,doctorat,geologie,100.01,oui,0
30/01/2013,roux,24.0,11.0,40528.0,M,bac,geologie,49.91,non,0
11/10/2014,chatain,14.0,11.0,35244.0,F,licence,geologie,67.44,non,0
21/04/2013,chatain,42.0,11.0,31405.0,M,master,geologie,66.11,non,0
31/03/2011,chatain,45.0,5.0,40912.0,M,licence,forage,57.84,oui,0
31/12/2013,chatain,38.0,6.0,36143.0,M,master,geologie,64.88,non,0
11/05/2013,roux,34.0,11.0,37461.0,M,licence,forage,60.23,oui,0
11/11/2012,brun,38.0,15.0,32132.0,M,licence,detective,72.48,non,1
24/09/2011,roux,28.0,9.0,31968.0,M,licence,geologie,75.29,non,0
08/11/2011,blond,51.0,11.0,46302.0,M,bac,geologie,35.38,non,0
22/11/2011,brun,34.0,14.0,38763.0,M,licence,geologie,55.47,non,0
04/11/2012,brun,,,35573.0,F,licence,forage,71.51,non,0
15/04/2012,brun,21.0,10.0,39063.0,M,master,detective,75.51,oui,0
08/10/2012,chatain,29.0,11.0,35108.0,F,master,forage,76.84,non,0
11/03/2012,chatain,37.0,12.0,42773.0,F,licence,detective,74.98,non,0
10/05/2014,roux,23.0,13.0,37038.0,M,bac,geologie,29.95,non,0
06/12/2013,brun,42.0,9.0,40803.0,M,master,forage,80.47,oui,0
27/11/2014,chatain,39.0,13.0,29182.0,M,doctorat,geologie,77.29,non,0
22/12/2012,brun,30.0,12.0,37840.0,M,licence,forage,60.82,non,0
26/01/2010,chatain,8.0,8.0,32883.0,M,master,geologie,78.82,non,0
22/11/2014,brun,31.0,11.0,39318.0,M,licence,geologie,51.7,non,0
04/03/2013,brun,50.0,9.0,33699.0,F,master,geologie,60.64,non,1
27/01/2014,blond,28.0,10.0,36781.0,M,licence,geologie,85.07,oui,0
11/04/2011,brun,21.0,4.0,36507.0,M,master,forage,90.53,oui,0
14/01/2012,chatain,30.0,18.0,35881.0,F,master,detective,82.65,oui,0
08/12/2010,chatain,29.0,11.0,29723.0,F,licence,detective,74.11,non,0
06/03/2013,blond,53.0,9.0,41340.0,M,licence,forage,73.11,oui,0
30/11/2011,blond,36.0,11.0,40342.0,M,licence,archeologie,68.63,oui,0
06/06/2010,brun,24.0,9.0,38268.0,M,doctorat,forage,67.13,oui,0
21/08/2011,blond,31.0,12.0,33763.0,M,licence,geologie,68.0,non,0
04/07/2010,blond,30.0,10.0,26358.0,M,master,geologie,82.82,non,0
26/10/2011,brun,28.0,17.0,34705.0,M,master,geologie,54.5,oui,0
08/09/2012,blond,37.0,9.0,27522.0,M,master,geologie,69.13,non,0
17/11/2013,blond,32.0,11.0,39739.0,F,master,geologie,79.44,oui,1
16/08/2014,chatain,32.0,9.0,42355.0,F,licence,detective,61.42,non,1
23/05/2012,chatain,44.0,7.0,35577.0,F,licence,forage,52.02,non,1
27/07/2012,brun,37.0,10.0,37262.0,M,master,geologie,81.46,non,0
03/06/2011,blond,31.0,13.0,35176.0,F,bac,detective,50.57,non,0
15/07/2012,blond,23.0,7.0,32409.0,M,licence,geologie,60.04,non,0
12/01/2013,blond,30.0,6.0,47404.0,F,licence,archeologie,73.33,oui,0
01/03/2013,brun,48.0,10.0,43016.0,M,master,geologie,68.93,oui,1
30/04/2011,brun,35.0,5.0,39108.0,M,bac,geologie,54.79,non,0
22/04/2013,chatain,44.0,14.0,39157.0,F,master,forage,65.42,non,0
19/07/2011,blond,45.0,7.0,34267.0,F,bac,geologie,43.49,non,0
24/09/2013,brun,42.0,13.0,43421.0,M,bac,geologie,61.64,non,0
02/11/2012,roux,37.0,8.0,36779.0,M,licence,geologie,80.29,oui,0
14/07/2013,roux,43.0,8.0,33982.0,M,licence,forage,80.81,oui,0
17/06/2012,roux,32.0,12.0,36416.0,M,bac,geologie,45.52,non,0
31/08/2013,brun,42.0,7.0,32545.0,M,master,forage,75.38,non,1
29/08/2013,chatain,36.0,7.0,28224.0,F,master,geologie,96.42,non,0
21/11/2011,chatain,34.0,5.0,40998.0,M,doctorat,detective,70.43,oui,0
04/10/2014,brun,34.0,6.0,35908.0,F,bac,geologie,59.62,non,0
14/05/2014,chatain,28.0,12.0,36705.0,F,master,forage,65.4,oui,1
24/03/2012,roux,29.0,10.0,34725.0,M,licence,geologie,47.78,non,0
22/01/2012,blond,43.0,4.0,32563.0,F,bac,forage,80.25,non,0
08/08/2012,brun,25.0,12.0,30100.0,M,doctorat,geologie,88.97,oui,0
21/06/2013,chatain,36.0,8.0,35495.0,F,master,geologie,89.39,non,0
17/06/2014,blond,24.0,8.0,26498.0,M,master,detective,93.66,oui,0
13/09/2010,chatain,31.0,9.0,27596.0,F,doctorat,geologie,99.14,non,0
05/10/2013,blond,48.0,6.0,32571.0,F,master,detective,83.6,oui,0
05/11/2010,chatain,47.0,12.0,30916.0,F,master,geologie,66.3,non,0
19/04/2010,brun,41.0,9.0,35800.0,M,doctorat,geologie,82.05,oui,0
16/12/2013,chatain,24.0,8.0,34412.0,F,licence,archeologie,63.87,non,1
09/05/2011,chatain,27.0,11.0,25042.0,M,doctorat,geologie,94.57,non,0
16/03/2010,brun,39.0,10.0,29821.0,F,licence,geologie,78.13,non,0
27/12/2013,chatain,20.0,8.0,31169.0,F,doctorat,detective,85.11,oui,0
31/12/2012,blond,28.0,8.0,25175.0,F,master,forage,73.52,non,0
20/04/2011,blond,40.0,9.0,42834.0,F,bac,archeologie,60.94,non,0
27/06/2012,brun,33.0,14.0,35314.0,M,master,geologie,87.2,oui,0
22/08/2011,blond,24.0,15.0,34364.0,M,bac,geologie,37.14,non,0
27/09/2013,blond,35.0,14.0,33763.0,M,bac,geologie,62.42,non,0
03/07/2011,chatain,37.0,14.0,45347.0,M,licence,geologie,64.79,non,0
09/12/2011,blond,36.0,8.0,29892.0,M,licence,geologie,78.03,non,0
19/08/2011,blond,23.0,15.0,37251.0,M,licence,detective,76.06,oui,0
25/08/2011,brun,38.0,7.0,29917.0,F,master,detective,78.84,non,0
10/07/2010,blond,34.0,8.0,28488.0,M,master,geologie,66.62,non,0
10/11/2010,chatain,27.0,10.0,29088.0,M,doctorat,geologie,98.55,oui,0
30/11/2014,blond,42.0,10.0,31314.0,M,master,geologie,74.77,non,0
15/06/2013,chatain,40.0,6.0,37812.0,F,doctorat,archeologie,88.63,oui,0
27/02/2010,brun,36.0,10.0,37960.0,M,master,detective,62.33,oui,0
24/02/2010,chatain,36.0,5.0,40255.0,F,master,forage,76.06,oui,0
01/06/2011,blond,44.0,12.0,36918.0,F,licence,geologie,82.84,non,0
18/06/2010,roux,51.0,9.0,23746.0,M,licence,geologie,78.1,non,0
20/08/2013,brun,41.0,12.0,33537.0,F,licence,geologie,64.96,non,0
27/01/2010,chatain,44.0,9.0,34400.0,F,master,,68.96,non,0
06/03/2013,brun,48.0,10.0,35415.0,F,master,forage,70.38,oui,1
01/03/2010,brun,50.0,6.0,41588.0,F,master,archeologie,83.81,oui,0
24/08/2014,chatain,42.0,12.0,36490.0,F,master,forage,103.97,oui,0
12/08/2010,brun,26.0,9.0,38532.0,M,licence,detective,52.75,oui,0
05/09/2013,blond,28.0,3.0,34596.0,M,,geologie,66.96,non,0
20/08/2010,blond,41.0,14.0,29435.0,M,master,geologie,89.67,non,0
17/01/2013,chatain,35.0,12.0,33731.0,M,master,geologie,74.02,non,0
01/04/2010,brun,35.0,9.0,42029.0,M,master,archeologie,64.77,oui,0
17/11/2012,blond,25.0,7.0,40496.0,M,licence,geologie,82.31,oui,0
22/02/2012,brun,54.0,7.0,32013.0,F,master,forage,100.36,oui,0
13/02/2010,chatain,37.0,6.0,43114.0,F,licence,archeologie,64.16,oui,0
27/11/2014,chatain,26.0,7.0,31356.0,F,doctorat,archeologie,95.83,oui,0
22/09/2012,brun,29.0,7.0,35969.0,M,licence,geologie,74.77,non,1
06/11/2012,chatain,33.0,12.0,29623.0,M,doctorat,forage,80.26,oui,0
08/11/2014,roux,43.0,1.0,28948.0,M,master,geologie,100.11,oui,0
08/01/2012,chatain,13.0,13.0,35087.0,F,doctorat,archeologie,89.12,oui,0
02/05/2013,blond,27.0,13.0,32768.0,M,master,geologie,86.64,non,0
14/11/2011,chatain,51.0,7.0,30415.0,M,doctorat,geologie,73.42,oui,0
20/04/2014,blond,27.0,14.0,32664.0,M,licence,geologie,54.13,non,0
10/02/2011,blond,42.0,9.0,,M,bac,geologie,45.59,non,0
02/06/2010,chatain,35.0,8.0,38786.0,F,master,forage,25.06,non,1
07/05/2011,blond,44.0,12.0,38147.0,M,licence,detective,68.52,oui,0
07/08/2013,chatain,23.0,12.0,34123.0,F,doctorat,forage,98.28,oui,0
10/02/2012,chatain,35.0,7.0,39975.0,M,licence,geologie,27.34,non,0
03/03/2012,blond,56.0,10.0,27629.0,M,doctorat,detective,100.46,oui,0
20/08/2014,chatain,40.0,9.0,39302.0,M,doctorat,detective,69.91,oui,0
04/07/2013,blond,29.0,10.0,31770.0,F,licence,geologie,74.81,non,0
28/03/2012,brun,32.0,5.0,37417.0,M,licence,archeologie,80.08,non,1
24/08/2012,blond,36.0,13.0,37170.0,M,licence,forage,79.82,oui,0
05/12/2010,roux,41.0,13.0,29051.0,F,licence,detective,91.09,non,0
26/12/2012,brun,25.0,7.0,38320.0,M,licence,geologie,58.83,non,0
12/05/2013,blond,25.0,11.0,38948.0,M,bac,geologie,48.88,non,1
24/05/2013,roux,30.0,10.0,33806.0,M,licence,forage,61.41,non,0
25/06/2011,blond,50.0,13.0,36659.0,M,licence,forage,72.78,oui,0
22/01/2010,chatain,56.0,5.0,32518.0,F,master,geologie,85.48,non,0
27/06/2010,chatain,30.0,10.0,31538.0,M,master,geologie,56.22,non,1
21/06/2011,blond,41.0,5.0,40921.0,M,licence,detective,84.34,oui,1
19/12/2013,brun,26.0,14.0,38133.0,M,master,geologie,55.63,oui,0
05/09/2013,chatain,30.0,15.0,36505.0,F,master,detective,103.63,oui,0
25/09/2012,blond,45.0,7.0,35236.0,M,master,geologie,87.31,oui,1
07/01/2014,chatain,29.0,10.0,40948.0,F,doctorat,archeologie,76.56,oui,0
30/09/2013,blond,24.0,13.0,36954.0,M,licence,geologie,69.08,non,0
09/12/2012,brun,31.0,11.0,36104.0,F,licence,detective,79.61,non,0
17/01/2014,brun,19.0,13.0,33375.0,F,licence,forage,65.84,non,0
19/02/2014,chatain,36.0,12.0,33718.0,F,doctorat,geologie,36.52,non,1
22/12/2012,blond,21.0,13.0,34900.0,M,master,detective,85.53,oui,0
07/10/2013,chatain,33.0,11.0,46499.0,F,licence,detective,75.37,oui,0
11/12/2010,chatain,44.0,10.0,36756.0,F,master,archeologie,52.22,non,0
01/08/2011,brun,46.0,13.0,34514.0,M,master,detective,53.46,oui,0
